path,version,release_date,time_elapsed,Pkg_J,Cor_J,RAM_J,GFX_J,Avg_MHz,Busy%,IPC,IRQ,POLL,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,PkgTmp,GFX%rc6,Totl%C0,Any%C0,GFX%C0,CPUGFX%,time_elapsed_sec,CPU_Utilization,Retiring,Frontend_Bound,Bad_Speculation,Backend_Bound,TotalSlots,FetchBubbles,SlotsRetired,SlotsIssued+RecoveryBubbles,SlotsBackend,CPI,ILP,IPC_perf,cycles,freq_cycles_GHz,instructions,Kernel_Utilization,L1D_Cache_Fill_BW,Turbo_Utilization,cycles,instructions,insn_per_cycle,cpu_clock_msec,no_cpus,cpu_cycles,freq_cpu_cycles_GHz,cpu_migrations,ref_cycles,bus_cycles,task_clock_msec,no_cpus_task_clock,cpu_thermal_margin_C,branches,branch_misses,mem_loads,mem_stores,page_faults,minor_faults,major_faults,cache_references,cache_misses,percent_cache_misses,L1_dcache_loads,L1_dcache_load_misses,LLC_loads,LLC_load_misses,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,iTLB_loads,iTLB_load_misses,time,virt,res,shr,percent_cpu,percent_mem,nTH,P,SWAP,CODE,DATA,nMaj,nDRT,USED
binaryTrees_21_original_with_Multithreading,18.0.2-ea,2022-07-19,1.875977,68.43,61.519999999999996,5.57,0.07,2572.0,69.975,1.135,7086.0,14.0,1.185,0.6799999999999999,0.195,1.5699999999999998,0.0,11.745000000000001,1.385,13.120000000000001,14.175,0.185,1.52,14.31,88.5,92.0,96.59,325.22,98.47,3.1950000000000003,2.995,1.894617068,0.99,0.295,0.08,0.01,0.61,138893141808.0,11111451344.64,40662571559.56,1405066042.28,84855668258.01999,0.885,3.76,1.15,34723285452.0,3.3225,40243575700.0,0.07,13.835,1.9449999999999998,34723285452.0,40243575700.0,1.14,10516.865,5.563000000000001,35135056625.0,3.371,172.5,18063948440.5,229105911.0,10517.529999999999,5.563000000000001,570.0,6793246523.5,9225083.0,0.0,8722132535.5,437034.5,437022.5,9.5,765751246.5,571708691.0,73.9085,9729928338.5,439898056.0,22547323.5,11868110.0,14155025.0,9687807983.0,8969462.5,262027.0,632468.0,4.755,7906754560.0,1069934182.0,28393472.0,393.0,6.3,28.0,5.0,0.0,0.0,1620733952.0,10240.0,0.0,1069934182.0
binaryTrees_21_original_with_Multithreading,19.0.2,2023-01-17,1.8905224999999999,70.89,63.92,5.59,0.065,2644.5,71.13499999999999,1.105,6947.0,37.5,1.24,0.77,0.20500000000000002,1.65,0.0,11.165,1.4249999999999998,12.48,14.415,0.19,1.32,13.364999999999998,90.0,91.0,96.86500000000001,329.295,99.10499999999999,3.05,2.96,1.8875494695000001,0.99,0.295,0.07,0.01,0.615,141849101810.0,9853520359.060001,41494305370.2,1461775273.8600001,87936749603.32,0.885,3.82,1.13,35462275452.5,3.335,40451922013.0,0.07,13.915,1.9649999999999999,35462275452.5,40451922013.0,1.135,10594.02,5.670999999999999,35707209979.0,3.3795,161.0,18473520193.5,234196053.0,10594.66,5.670999999999999,544.0,6880683578.5,11819034.0,0.0,8705554273.5,445725.0,445716.0,8.0,765136268.0,578400325.0,75.9545,10042110265.5,434079291.0,22441641.5,11524634.0,13514874.5,9738485668.5,8735675.5,482564.5,767732.5,4.8549999999999995,7917318144.0,1017150259.0,29204480.0,425.0,6.3,28.0,4.0,0.0,0.0,1623111680.0,0.0,0.0,1017150259.0
binaryTrees_21_original_with_Multithreading,20.0.2,2023-07-18,1.886485,69.74000000000001,62.755,5.59,0.06,2558.5,70.22,1.165,6743.0,34.0,1.27,0.78,0.2,1.48,0.0,10.625,1.305,13.73,14.93,0.195,1.32,13.51,89.0,92.5,96.89,330.08,99.175,2.94,2.895,1.9015868335,0.99,0.3,0.07500000000000001,0.01,0.605,142147139982.0,10826397277.220001,41865255473.7,1421471399.8200002,86054496845.66,0.88,3.9699999999999998,1.17,35536784995.5,3.333,41895836273.0,0.07,13.935,1.94,35536784995.5,41895836273.0,1.2149999999999999,10676.49,5.636,35863771138.0,3.367,156.0,18672119171.0,234542244.5,10677.105,5.636,537.0,7832241708.5,11734629.5,0.0,8882055980.0,439183.5,439173.0,8.0,771102380.5,576417159.5,75.398,10460544557.5,432324530.5,24805150.5,13156496.5,14219921.0,10102996141.5,8716149.0,449361.0,847449.5,4.81,7779274752.0,1070603878.0,21227520.0,424.6,6.3500000000000005,27.0,2.0,0.0,0.0,1607550976.0,0.0,0.0,1070603878.0
nbody_50000000_original,1.8.0_382,2023-07-18,3.9651425,64.615,54.555,2.41,0.045,523.0,12.77,2.28,2500.5,12.0,0.21,0.11499999999999999,0.04,0.32,0.0,4.550000000000001,0.1,81.895,13.504999999999999,0.035,0.43,73.285,82.0,82.5,98.67500000000001,102.08000000000001,99.59,1.085,1.06,3.969635511,1.0,0.58,0.02,0.0,0.39,63564116846.0,1271282336.92,36871901354.119995,0.0,24790005569.940002,0.43,5.295,2.245,15891029211.5,3.9915000000000003,36757307689.5,0.01,0.25,2.15,15891029211.5,36757307689.5,2.295,3981.855,1.003,15915318502.0,3.9960000000000004,23.5,7379445563.0,93405669.0,3981.995,1.003,571.5,2855570595.0,344015.0,0.0,4051858523.0,3061.0,3051.5,8.0,282692.0,46222.0,17.974,9127416905.0,149356.5,21657.5,2492.5,426192.5,9178220171.0,262.5,5836.5,8330.5,1.93,6996668416.0,28956672.0,18843648.0,100.0,0.2,20.0,5.0,0.0,0.0,462813184.0,0.0,0.0,28956672.0
nbody_50000000_original,9.0.4,2018-01-16,3.9697744999999998,65.84,55.86,2.425,0.04,525.5,12.85,2.17,2706.5,17.5,0.21000000000000002,0.165,0.10500000000000001,0.76,0.0,4.445,0.060000000000000005,81.36,13.745000000000001,0.23,0.76,72.48,76.5,78.0,98.605,102.44,99.5,1.1400000000000001,1.105,3.9797669975,1.0,0.57,0.03,0.0,0.4,63276736866.0,1904133054.84,36067740013.619995,0.0,25270810584.0,0.45,5.29,2.18,15819184216.5,3.944,34229493641.0,0.01,0.29,2.15,15819184216.5,34229493641.0,2.145,4025.4849999999997,1.011,15941918138.0,3.9645,52.0,7420334356.0,93825760.5,4025.66,1.011,1088.0,2462867756.0,5389579.5,0.0,4051489040.0,4742.0,4732.0,8.0,30658784.0,1522537.0,4.973,9189964982.5,3431192.0,70701.5,5723.0,510622.5,9255147097.0,1105.0,4572.5,5807.5,1.9549999999999998,8153378816.0,34394112.0,17723392.0,100.0,0.2,34.0,4.0,0.0,0.0,380448768.0,0.0,0.0,34394112.0
nbody_50000000_original,10.0.2,2018-07-17,4.0294565,65.445,55.230000000000004,2.47,0.04,527.5,12.895,2.18,2796.5,35.0,0.2,0.15000000000000002,0.135,0.72,0.0,4.565,0.095,80.96000000000001,13.754999999999999,0.23,0.635,72.455,78.0,78.5,98.53999999999999,102.695,99.48,1.24,1.21,4.041938332,1.0,0.58,0.03,0.0,0.38,65527165200.0,1967759557.1399999,37977538792.8,0.0,24871244448.68,0.45,5.36,2.15,16381791300.0,4.0095,35742344600.0,0.01,0.41000000000000003,2.15,16381791300.0,35742344600.0,2.2,4083.81,1.01,16451578489.0,4.0235,41.0,7632502901.5,96718195.5,4084.06,1.01,1054.5,2925612195.0,4443386.0,0.0,4091102112.5,4711.5,4700.0,8.0,15316895.0,589406.5,3.5765000000000002,10083716936.0,198549.0,28835.5,6221.5,440207.5,10060054531.5,181.0,4906.5,4370.5,1.9649999999999999,8145063936.0,34320384.0,18079744.0,100.0,0.2,34.0,2.0,0.0,0.0,380188672.0,0.0,0.0,34320384.0
nbody_50000000_original,11.0.20.1,2023-08-22,4.059115500000001,63.48,54.845,1.24,0.045,524.5,12.815000000000001,2.275,3053.0,1.5,0.19,0.1,0.07,0.39,0.0,4.29,0.065,81.995,13.455,0.11000000000000001,0.505,73.10499999999999,76.0,77.5,98.765,102.28,99.53,1.125,1.09,4.067140664,1.0,0.585,0.035,0.01,0.37,65448051282.0,2293875044.38,38343042815.88,654480512.8199999,24209802764.68,0.43,5.415,2.275,16362012820.5,3.9995,38247333279.0,0.01,0.12,2.16,16362012820.5,38247333279.0,2.3449999999999998,4089.005,1.006,16398992772.5,4.0085,15.0,7610816845.0,96422383.5,4089.13,1.006,479.0,2503897138.5,39371.0,0.0,4068279696.5,3650.5,3640.0,8.0,1161365.0,288808.0,24.4555,9621067057.0,162865.5,19795.0,1623.5,442061.5,9494169024.0,317.0,3887.0,3976.5,1.94,6970613760.0,39069696.0,27688960.0,100.0,0.2,17.0,2.0,0.0,0.0,364380160.0,0.0,0.0,39069696.0
nbody_50000000_original,12.0.2,2019-07-16,3.862612,59.22,51.150000000000006,1.18,0.04,525.0,12.82,2.135,2901.5,27.5,0.15000000000000002,0.11,0.08,0.435,0.0,3.9799999999999995,0.08,82.25,13.565000000000001,0.12,0.54,72.955,78.0,78.0,98.795,102.33500000000001,99.495,1.125,1.09,3.8617029455000003,1.0,0.57,0.03,0.01,0.395,61591381400.0,1874340830.6399999,35080701295.439995,617553550.4200001,24628216178.120003,0.46,5.3149999999999995,2.115,15397845350.0,3.9690000000000003,33576447680.0,0.01,0.25,2.16,15397845350.0,33576447680.0,2.16,3886.94,1.006,15381030940.0,3.9635,18.5,7140668122.0,90393185.5,3887.0950000000003,1.006,547.0,1839164836.5,260243.0,0.0,4030504520.5,3811.0,3799.5,8.0,237463.0,44267.5,19.581,9438142131.0,151834.5,20432.0,2655.0,394840.0,9492612650.5,138.5,3089.5,4123.5,1.94,6988279808.0,39071744.0,26546176.0,100.0,0.2,17.0,2.5,0.0,0.0,364838912.0,0.0,0.0,39071744.0
nbody_50000000_original,13.0.2,2020-01-14,3.854541,58.980000000000004,50.81,1.18,0.04,525.0,12.83,2.14,2900.0,41.5,0.125,0.125,0.09,0.455,0.0,4.38,0.025,81.63,13.52,0.10500000000000001,0.5800000000000001,72.905,78.0,78.0,98.775,102.495,99.495,1.1150000000000002,1.085,3.8537726245,1.0,0.57,0.03,0.01,0.39,61502342780.0,1846849208.76,35056335384.59999,616041874.6200001,24009039713.88,0.46,5.37,2.15,15375585695.0,3.9715,33703967756.5,0.005,0.18,2.16,15375585695.0,33703967756.5,2.17,3872.565,1.005,15385793725.0,3.97,16.0,7135988029.5,90440584.5,3872.7200000000003,1.005,562.5,1837190784.0,72238.5,0.0,4037552549.0,3737.0,3727.0,8.0,236347.0,37677.0,15.1175,9453091597.0,145865.0,19530.5,1578.5,430810.5,9504690110.5,173.5,3546.5,6326.0,1.94,6965190656.0,38445056.0,26214400.0,100.0,0.2,17.0,3.0,0.0,0.0,364666880.0,0.0,0.0,38445056.0
nbody_50000000_original,14.0.2,2020-07-14,4.0050675,61.745000000000005,53.29,1.22,0.04,526.0,12.855,2.255,3057.0,52.5,0.16999999999999998,0.14,0.09,0.47,0.0,4.529999999999999,0.085,81.33000000000001,13.51,0.11499999999999999,0.485,73.005,77.0,77.5,98.775,102.32,99.53,1.135,1.1099999999999999,4.0087217315,1.0,0.59,0.03,0.01,0.375,65159673734.0,1954790212.02,38426098404.14,651596737.34,24467014146.4,0.43,5.415,2.28,16289918433.5,4.044499999999999,37775007258.0,0.01,0.14,2.16,16289918433.5,37775007258.0,2.33,4027.81,1.005,16291374618.0,4.044499999999999,14.5,7464765998.0,93398198.5,4028.005,1.005,547.5,2416356540.5,61305.5,0.0,4009823403.5,3788.5,3778.5,8.0,314790.5,35393.0,15.4905,9387594345.0,143816.5,18457.5,1066.5,407014.0,9431557378.5,123.0,3578.0,3388.0,1.94,7036329984.0,38363136.0,26009600.0,100.0,0.2,18.0,5.5,0.0,0.0,366059520.0,0.0,0.0,38363136.0
nbody_50000000_original,15.0.2,2021-01-19,4.1231735,61.45,52.71,1.255,0.04,521.5,12.74,2.275,3022.5,3.0,0.125,0.1,0.06,0.41,0.0,4.8100000000000005,0.035,81.53,13.5,0.08499999999999999,0.5549999999999999,73.11,76.0,76.0,98.785,101.62,99.08,1.1150000000000002,1.005,4.1312544725,1.0,0.59,0.03,0.01,0.38,65463409322.0,1962998163.1799998,38623411499.979996,655479911.48,24853104367.4,0.43,5.395,2.28,16365852330.5,3.9995000000000003,38272393187.0,0.005,0.09,2.16,16365852330.5,38272393187.0,2.325,4127.91,0.999,16391264184.5,4.006,13.0,7609294809.5,96416934.5,4128.08,0.999,555.0,2497318905.0,43941.5,0.0,4044249826.0,3573.0,3562.0,8.0,357278.5,37551.0,12.5015,9523803144.0,160633.5,24717.0,2142.0,488696.5,9571710467.0,140.5,3115.5,4708.5,1.9100000000000001,7029587968.0,36960256.0,25552896.0,100.0,0.2,18.0,4.0,0.0,0.0,367300608.0,0.0,0.0,36960256.0
nbody_50000000_original,16.0.2,2021-07-20,4.1104590000000005,61.035,52.415,1.255,0.04,522.5,12.76,2.26,2982.0,6.5,0.135,0.09,0.065,0.37,0.0,4.85,0.07,81.395,13.36,0.07500000000000001,0.515,73.24000000000001,76.0,77.0,98.81,101.56,99.13,1.1150000000000002,1.0150000000000001,4.1178178590000005,1.0,0.59,0.03,0.01,0.38,65367016692.0,1961461680.48,38541584993.520004,653667471.3199999,24827693436.8,0.43,5.38,2.33,16341754173.0,3.976,37820193178.5,0.0,0.0,2.16,16341754173.0,37820193178.5,2.29,4108.895,0.998,16363899451.5,3.9829999999999997,16.0,7598367888.0,96301684.5,4109.01,0.998,611.5,2479057604.0,32456.0,0.0,4039241811.0,3414.5,3405.5,8.0,369812.5,44365.5,12.174,9496509814.5,158042.0,17394.0,1272.0,419409.5,9550651563.0,84.5,5129.5,4778.5,1.905,7087702016.0,37474304.0,26759168.0,100.0,0.2,19.0,5.5,0.0,0.0,363307008.0,0.0,0.0,37474304.0
nbody_50000000_original,17.0.8.1,2023-08-22,4.0572935,60.435,51.84,1.24,0.04,523.0,12.78,2.3049999999999997,2663.5,4.5,0.14,0.1,0.05,0.4,0.0,4.86,0.055,81.515,13.4,0.08,0.49,73.31,75.0,76.5,98.765,101.79499999999999,99.545,1.14,1.1150000000000002,4.062100078,1.0,0.6,0.03,0.01,0.365,65455902892.0,1963677086.76,39267627156.0,654460452.6,23893833984.839996,0.42,5.39,2.335,16363975723.0,4.017,38585377909.0,0.0,0.02,2.16,16363975723.0,38585377909.0,2.38,4073.38,1.003,16387432148.5,4.0215,15.0,7607646222.0,96407823.5,4073.525,1.003,571.0,2498515413.5,35048.5,0.0,4069265444.5,5272.5,5263.0,8.0,521049.5,300417.5,27.1175,9577155527.0,471881.0,30167.5,1368.0,454599.0,9486417435.0,111.5,5006.0,4162.5,1.925,7157907456.0,40243200.0,21616640.0,100.0,0.2,19.0,3.0,0.0,0.0,371679232.0,0.0,0.0,40243200.0
nbody_50000000_original,18.0.2-ea,2022-07-19,3.900773,58.45,50.215,1.2,0.04,520.5,12.705,2.22,2884.0,2.0,0.175,0.095,0.06,0.415,0.0,4.835,0.095,81.61,13.425,0.08499999999999999,0.57,73.15,77.0,77.0,98.8,101.41499999999999,99.06,1.135,1.0,3.8997659255,1.0,0.59,0.03,0.01,0.38,63153577618.0,1898922259.2,36990434108.32,631535776.1800001,24015343787.88,0.44,5.35,2.27,15788394404.5,4.0535,35726165349.5,0.0,0.005,2.16,15788394404.5,35726165349.5,2.2699999999999996,3892.3050000000003,0.998,15786211281.0,4.047000000000001,17.5,7147187945.0,90532242.5,3892.43,0.998,592.0,1972310586.5,32695.5,0.0,3957449805.5,3321.5,3311.5,8.0,307486.0,30846.5,10.2045,9471990676.5,145346.5,22191.0,1456.0,420091.5,9494937889.5,84.5,3795.5,4217.0,1.9100000000000001,7156965376.0,37208064.0,27074560.0,100.0,0.2,19.0,3.0,0.0,0.0,363132928.0,0.0,0.0,37208064.0
